id,class,sentence
6806;"shame";" sometime back i was coming from the wards and lice were all over my uniform since patients blankets have a lot of lice it happened that my boyfriend picked some lice from my white uniform i was so ashamed"
6807;"guilt";" i used to have two boyfriends in the past then one of them wanted to get engaged to me i agreed but was guiltconscious for disappointing the other one"
6808;"joy";" i felt joyful when i heard that i had been selected for college education"
6809;"fear";" i was fearful when i realised that the relish was overcooked simply because i was not keen enough at checking whether there was still enough water in the relish or not instead i was just playing with my friends"
6810;"anger";" i felt angry when my friend told me that i had stolen her money"
6811;"sadness";" i felt sad when i heard that my cousin had passed away just suddenly"
6812;"disgust";" i felt disgust when i saw a drunkard vomiting very offensive matter"
6813;"shame";" i flet shameful when i learnt that i cooked sima which was full of lamps in it"
6814;"guilt";" i felt guilty when i learnt that some of friends found the finished at the cafeteria because i took food which was more than my share"
6815;"joy";" i received money from my father at a time when i was completely broken"
6816;"fear";" my friend had been telling me about a certain bird which when it cries at night its the sign that someone will die so one night i was alone in the house and i heard the cry of the bird and i was afraid"
6817;"anger";" one of my friends went and told another friend of mine that i was going abut with another guy in lilongwe besides the one i had she said i was seen with him hand in hand"
6818;"sadness";" i received a letter form home telling me that my sister was very sick"
6819;"disgust";" somebody went around spreading news that i like people with money"
6820;"shame";" i fell off a bike in the presence of a lot of people"
6821;"guilt";" a person misinterpreted what i had told her i had told her that i had failed to insert a nasogastric tube but she went and scolded the patient that she was being uncooperative"
6822;"joy";" i was selected to come here university college when i was least expecting it"
6823;"fear";" i had fear of my father parents when i first became pregnant i was afraid of delivery itself and whether i would give birth to a stubborn or a baby"
6824;"anger";" it was when i discovered that my boyfriend had another girl i discovered it through a letter he wrote to the girl when he was away when i asked him he accepted it"
6825;"sadness";" my child passed away after a short illness when he was just eleven months old i was only told about his death without knowing that he had been ill"
6826;"disgust";" my father promised to send me pocket money at the mouthed since i wanted to buy a new pair of shoes when i was at secondary school but he didnt"
6827;"shame";" i just opened the bathroom without knocking not knowing that someone was bathing inside it happened to be my father"
6828;"guilt";" i beat my young sister because she refused to wash plates she started crying and i felt sorry and guilty for what i did"
6829;"joy";" accepted by the college football team"
6830;"fear";" fighting with class mates in highschool"
6831;"anger";" made mistakes in exam"
6832;"sadness";" failing exam"
